title,title_pretty,genre,kept_characters,character_count,removed_characters,removed_characters_count,whole_density,whole_diameter,whole_average_clustering,wo1_density,wo1_diameter,wo1_average_clustering,wo2_density,wo2_diameter,wo2_average_clustering,wo3_density,wo3_diameter,wo3_average_clustering,wo4_density,wo4_diameter,wo4_average_clustering,wo5_density,wo5_diameter,wo5_average_clustering
henry-vi-part-1,"Henry VI, Part 1",Tragedy,"#Watchman_1H6, #Charles_1H6, #Suffolk_1H6, #SERVANTS.3_1H6, #York_1H6, #SERVANTS.GLOUCESTER.0.2_1H6, #Basset_1H6, #Talbot_1H6, #CardinalBeaufort_1H6, #Burgundy_1H6, #SERVANTS.2_1H6, #WARDERS.2_1H6, #Fastolf_1H6, #Exeter_H5, #SERVANTS.1_1H6, #Pucelle_1H6, #Alanson_1H6, #Warwick_2H4, #SERVANTS.TALBOT.1_1H6, #Bastard_1H6, #MESSENGERS.ENGLISH.X.1_1H6, #Boy_1H6, #QueenMargaret_1H6, #JohnTalbot_1H6, #Mayor_1H6, #Woodville_1H6, #SERVANTS.GLOUCESTER.0.1_1H6, #HenryVI_1H6, #WATCHMEN.1_1H6, #MESSENGERS.ENGLISH.3_1H6, #MESSENGERS.ENGLISH.1_1H6, #Reignier_1H6, #SOLDIERS.FRENCH.Sergeant_1H6, #Somerset_1H6, #MESSENGERS.FRENCH.1_1H6, #Gloucester_2H4, #WARDERS.1_1H6, #OFFICERS.0.1_1H6, #Bedford_H5, #Lucy_1H6, #SOLDIERS.ENGLISH.1_1H6, #Glansdale_1H6, #MESSENGERS.ENGLISH.X.2_1H6, #MasterGunner_1H6, #Legate_1H6, #SOLDIERS.ENGLISH.Captain_1H6, #SERVANTS.WINCHESTER.0.1_1H6, #SOLDIERS.FRENCH.PUCELLE.0.1_1H6, #Vernon_1H6, #Shepherd_1H6, #Salisbury_1H6, #Gargrave_1H6, #SOLDIERS.FRENCH.Scout_1H6, #Countess_1H6, #Porter_1H6, #Lawyer_1H6, #SOLDIERS.ENGLISH.0.1_1H6, #General_1H6, #SERVANTS.GLOUCESTER_1H6, #MESSENGERS.ENGLISH.2_1H6, #Mortimer_1H4, #SOLDIERS.ENGLISH.SOMERSET.0.1_1H6, #JAILERS.0.1_1H6",63,,0,0.19098822324628775,3,0.8179372793578223,0.2585034013605442,3,0.7977091720901072,0.2358490566037736,3,0.8105436520915433,0.1771043771043771,3,0.8137013309431596,0.20864661654135339,4,0.8551805524134112,0.19871420222092342,3,0.8317064191665788
henry-vi-part-3,"Henry VI, Part 3",Tragedy,"#Norfolk_3H6, #Exeter_3H6, #RichardIII_R3, #Clifford_3H6, #QueenElizabeth_3H6, #ATTENDANTS.EDWARD.1_3H6, #Warwick_2H6, #Rivers_3H6, #QueenMargaret_1H6, #Somerset_3H6, #WATCHMEN.3_3H6, #MESSENGERS.X.4_3H6, #EdwardIV_3H6, #HenryVI_1H6, #GAMEKEEPERS.1_3H6, #Montague_3H6, #MESSENGERS.Post_3H6, #PrinceEdward_3H6, #Huntsman_3H6, #Oxford_3H6, #MESSENGERS.X.5_3H6, #MESSENGERS.X.2_3H6, #MESSENGERS.X.3_3H6, #SOLDIERS.YORK.0.1_3H6, #Hastings_3H6, #WATCHMEN.1_3H6, #Northumberland_3H6, #Somerville_3H6, #KingLewis_3H6, #Westmorland_3H6, #Tutor_3H6, #Son_3H6, #Clarence_3H6, #York_1H6, #WATCHMEN.2_3H6, #Rutland_3H6, #MESSENGERS.1_3H6, #Lieutenant_3H6, #LadyBona_3H6, #MayorOfYork_3H6, #JohnMortimer_3H6, #MESSENGERS.X.1_3H6, #GAMEKEEPERS.2_3H6, #Montgomery_3H6, #MESSENGERS.2_3H6, #Father_3H6",46,"#ALDERMEN_3H6, #SOLDIERS.YORK_3H6, #SOLDIERS.MONTGOMERY_3H6",3,0.24154589371980675,4,0.8243470289229754,0.25551684088269455,4,0.8217110478348069,0.25792811839323465,4,0.8303604387648046,0.2653276955602537,4,0.8283402207066914,0.30634920634920637,3,0.8553175705107324,0.24242424242424243,4,0.8283996303516596
antony-and-cleopatra,Antony and Cleopatra,Tragedy,"#Dolabella_Ant, #Ambassador_Ant, #SOLDIERS.ANTONY.0.1_Ant, #SOLDIERS.ANTONY.0.3_Ant, #GUARDS.0.2_Ant, #GUARDS.0.3_Ant, #Agrippa_Ant, #Scarus_Ant, #Diomedes_Ant, #Alexas_Ant, #Charmian_Ant, #Pompey_Ant, #Maecenas_Ant, #Antony_JC, #MESSENGERS.ANTONY.3_Ant, #SOLDIERS.ANTONY.0.4_Ant, #SOLDIERS.ANTONY.0.2_Ant, #GUARDS.0.1_Ant, #Mardian_Ant, #CAPTAINS.0.1_Ant, #Seleucus_Ant, #Cleopatra_Ant, #Boy_Ant, #Menas_Ant, #MESSENGERS.X.3_Ant, #SOLDIERS.ANTONY.X.1_Ant, #SERVANTS.X.1_Ant, #MESSENGERS.ANTONY.1_Ant, #Egyptian_Ant, #GUARDS.Dercetus_Ant, #SOLDIERS.ANTONY.X.2_Ant, #Countryman_Ant, #GUARDS.CAESAR.0.2_Ant, #GUARDS.CAESAR.1_Ant, #Gallus_Ant, #Enobarbus_Ant, #Lepidus_JC, #Proculeius_Ant, #GUARDS.CAESAR.0.1_Ant, #Thidias_Ant, #Octavius_JC, #SOLDIERS.CAESAR.X.1_Ant, #SERVANTS.X.2_Ant, #Iras_Ant, #WATCHMEN.Sentry_Ant, #WATCHMEN.2_Ant, #MESSENGERS.X.4_Ant, #Octavia_Ant, #Canidius_Ant, #SERVANTS.0.2_Ant, #SERVANTS.0.1_Ant, #MESSENGERS.ANTONY.2_Ant, #WATCHMEN.1_Ant, #Eros_Ant, #MESSENGERS.X.2_Ant, #Soothsayer_Ant, #SOLDIERS.ANTONY_Ant, #MESSENGERS.CAESAR.2_Ant, #GUARDS_Ant, #Taurus_Ant, #MESSENGERS.X.5_Ant, #Ventidius_Ant, #Silius_Ant, #Philo_Ant, #MESSENGERS.CAESAR.1_Ant, #ATTENDANTS.ANTONY_Ant, #SOLDIERS.ANTONY.X.3_Ant, #Demetrius_Ant, #MESSENGERS.X.1_Ant, #Varrius_Ant, #SERVANTS_Ant",71,"#ATTENDANTS.CAESAR_Ant, #CAPTAINS_Ant, #LADIES_Ant",3,0.14567404426559355,4,0.8135500803526773,0.16363636363636364,4,0.8048380916910973,0.14837576821773485,4,0.8122345363069956,0.18138551031200423,4,0.8483715898550087,0.20754716981132076,4,0.8103556764420097,0.14375,4,0.8163725679912278
measure-for-measure,Measure for Measure,Comedy,"#Froth_MM, #Angelo_MM, #Bawd_MM, #GENTLEMEN.1_MM, #Escalus_MM, #Provost_MM, #Elbow_MM, #Barnardine_MM, #Isabella_MM, #Claudio_MM, #Pompey_MM, #Mariana_MM, #GENTLEMEN.2_MM, #Boy_MM, #SERVANTS.1_MM, #Abhorson_MM, #Lucio_MM, #Duke_MM, #Juliet_MM, #Messenger_MM, #FriarPeter_MM, #FriarThomas_MM, #Justice_MM, #Nun_MM",24,,0,0.37318840579710144,3,0.7762846816639386,0.45789473684210524,3,0.817652266034619,0.4421052631578947,3,0.7765354090354091,0.35144927536231885,3,0.7891508771442982,0.43157894736842106,3,0.7708474532003944,0.34057971014492755,3,0.77879767291532
julius-caesar,Julius Caesar,Tragedy,"#Cassius_JC, #SERVANTS.OCTAVIUS.1_JC, #SOLDIERS.BRUTUS.Varro_JC, #Lucius_JC, #PLEBEIANS.0.4_JC, #Artemidorus_JC, #Trebonius_JC, #Decius_JC, #Portia_JC, #Caesar_JC, #Antony_JC, #Popilius_JC, #PLEBEIANS.0.3_JC, #SOLDIERS.BRUTUS.Strato_JC, #Brutus_JC, #PLEBEIANS.0.2_JC, #SOLDIERS.BRUTUS.Volumnius_JC, #SOLDIERS.BRUTUS.Messala_JC, #SOLDIERS.BRUTUS.Dardanus_JC, #Cinna_JC, #Calphurnia_JC, #Ligarius_JC, #Publius_JC, #Poet_JC, #SOLDIERS.BRUTUS.0.3_JC, #Octavius_JC, #COMMONERS.Carpenter_JC, #COMMONERS.Cobbler_JC, #Lepidus_JC, #Casca_JC, #Soothsayer_JC, #Messenger_JC, #SOLDIERS.BRUTUS.Lucilius_JC, #Pindarus_JC, #SOLDIERS.BRUTUS.Titinius_JC, #SERVANTS.ANTONY.1_JC, #SOLDIERS.BRUTUS.Claudius_JC, #SOLDIERS.BRUTUS.Cato_JC, #Metellus_JC, #Flavius_JC, #Marullus_JC, #SOLDIERS.ANTONY.0.1_JC, #SOLDIERS.ANTONY.0.2_JC, #SOLDIERS.BRUTUS.Clitus_JC, #PLEBEIANS_JC, #PLEBEIANS.0.1_JC, #SERVANTS.CAESAR.1_JC, #SOLDIERS.BRUTUS.0.1_JC, #SOLDIERS.BRUTUS.0.2_JC, #CinnaPoet_JC, #Cicero_JC",51,,0,0.23686274509803923,4,0.8561205153044664,0.28019323671497587,3,0.8460962960758927,0.2375886524822695,4,0.8784471631012988,0.25609756097560976,3,0.842070418174529,0.266384778012685,4,0.8682191596488011,0.2724252491694352,4,0.876130224908059
love-s-labor-s-lost,Love’s Labor’s Lost,Comedy,"#LORDS.0_LLL, #Boyet_LLL, #Winter_LLL, #Princess_LLL, #Holofernes_LLL, #Maria_LLL, #Marcade_LLL, #Nathaniel_LLL, #Berowne_LLL, #Rosaline_LLL, #Dumaine_LLL, #Armado_LLL, #Boy_LLL, #Costard_LLL, #Longaville_LLL, #Forester_LLL, #Katherine_LLL, #Spring_LLL, #King_LLL, #Jaquenetta_LLL, #Dull_LLL",21,,0,0.8047619047619048,2,0.9138204989598178,0.7761904761904762,3,0.9021264646209363,0.8421052631578947,2,0.9317509459924322,0.8047619047619048,2,0.9138204989598178,0.8315789473684211,3,0.9289542483660134,0.5555555555555556,3,0.8408295408295409
henry-iv-part-i,"Henry IV, Part I",Tragedy,"#HenryIV_1H4, #Northumberland_R2, #Bardolph_1H4, #TRAVELERS.CARRIERS.X_1H4, #TRAVELERS.GENTLEMEN.0.1_1H4, #LadyPercy_1H4, #Mortimer_1H4, #Peto_1H4, #Westmoreland_1H4, #Douglas_1H4, #MistressQuickly_1H4, #Sheriff_1H4, #Poins_1H4, #DRAWERS.Francis_1H4, #Bedford_H5, #HenryV_H5, #TRAVELERS.GENTLEMEN_1H4, #Vernon_1H4, #MESSENGERS.X_1H4, #Worcester_1H4, #Falstaff_1H4, #Vintner_1H4, #Archbishop_1H4, #SirMichael_1H4, #Hotspur_R2, #MESSENGERS.1_1H4, #Gadshill_1H4, #Chamberlain_1H4, #Ostler_1H4, #MESSENGERS.2_1H4, #Blunt_1H4, #Glendower_1H4, #TRAVELERS.CARRIERS.2_1H4, #TRAVELERS.CARRIERS.1_1H4, #SERVANTS.HOTSPUR.1_1H4",35,#TRAVELERS.CARRIERS_1H4,1,0.23361344537815126,4,0.7913349047139404,0.24033613445378152,4,0.7971148776035994,0.3116883116883117,3,0.7428751803751804,0.24777183600713013,4,0.7976082826702021,0.26515151515151514,4,0.8578587104902896,0.22727272727272727,5,0.7859203086475814
two-gentlemen-of-verona,Two Gentlemen of Verona,Comedy,"#Julia_TGV, #Thurio_TGV, #SERVANTS.1_TGV, #Sylvia_TGV, #OUTLAWS.3_TGV, #Valentine_TGV, #OUTLAWS.2_TGV, #Duke_TGV, #Proteus_TGV, #Speed_TGV, #Lance_TGV, #OUTLAWS.1_TGV, #Lucetta_TGV, #Pantino_TGV, #Host_TGV, #Antonio_TGV, #Eglamour_TGV",17,,0,0.49264705882352944,3,0.7248277865924925,0.5416666666666666,3,0.7334994866244866,0.475,3,0.7396873959373959,0.47794117647058826,3,0.722306778189131,0.48333333333333334,3,0.7001477688977689,0.36764705882352944,4,0.6826075884899414
romeo-and-juliet,Romeo and Juliet,Tragedy,"#LadyMontague_Rom, #SERVANTS.CAPULET.Sampson_Rom, #SERVANTS.MONTAGUE.Balthasar_Rom, #WATCHMEN.0.2_Rom, #LadyCapulet_Rom, #Benvolio_Rom, #SERVANTS.CAPULET.0.3_Rom, #Nurse_Rom, #SERVANTS.CAPULET.0_Rom, #SERVANTS.CAPULET.0.1_Rom, #Romeo_Rom, #Mercutio_Rom, #Montague_Rom, #Tybalt_Rom, #Petruchio_Rom, #Capulet_Rom, #PrinceEscalus_Rom, #SERVANTS.CAPULET.Peter_Rom, #MUSICIANS.0.3_Rom, #Juliet_Rom, #SERVANTS.CAPULET.0.2_Rom, #Paris_Rom, #MUSICIANS.0.2_Rom, #Cousin_Rom, #WATCHMEN.0.3_Rom, #SERVANTS.PARIS.1_Rom, #WATCHMEN.0.1_Rom, #CITIZENS_Rom, #SERVANTS.CAPULET.Gregory_Rom, #FriarLawrence_Rom, #MUSICIANS.0.1_Rom, #CITIZENS.0.1_Rom, #Apothecary_Rom, #SERVANTS.CAPULET.X.2_Rom, #FriarJohn_Rom, #SERVANTS.MONTAGUE.Abram_Rom, #SERVANTS.CAPULET.X.1_Rom",37,,0,0.37237237237237236,3,0.8163536722816556,0.4444444444444444,3,0.8025667121455399,0.3663663663663664,3,0.8283990903724381,0.38487394957983195,3,0.8216078544874165,0.39215686274509803,3,0.8251529748382319,0.43448275862068964,3,0.8429866295243872
timon-of-athens,Timon of Athens,Tragedy,"#Fool_Tim, #SERVANTS.VARRO.1_Tim, #Timon_Tim, #SERVANTS.Titus_Tim, #SENATORS.4_Tim, #SENATORS.1_Tim, #SERVANTS.TIMON.2_Tim, #Apemantus_Tim, #LORDS_Tim, #SERVANTS.TIMON.3_Tim, #SENATORS.X_Tim, #SERVANTS.Caphis_Tim, #Flavius_Tim, #SERVANTS.ISIDORE.1_Tim, #Alcibiades_Tim, #Poet_Tim, #FRIENDS.Ventidius_Tim, #Cupid_Tim, #FRIENDS.0_Tim, #FRIENDS.0.2_Tim, #FRIENDS.Lucius_Tim, #LORDS.0.2_Tim, #LORDS.0.3_Tim, #SERVANTS.TIMON.X.1_Tim, #LADIES.0.1_Tim, #MESSENGERS.X.1_Tim, #OldMan_Tim, #SERVANTS.TIMON.X.2_Tim, #LORDS.0.1_Tim, #STRANGERS.1_Tim, #STRANGERS.2_Tim, #SERVANTS.Hortensius_Tim, #SERVANTS.TIMON.Flaminius_Tim, #SERVANTS.Philotus_Tim, #SERVANTS.TIMON.Servilius_Tim, #BANDITS.2_Tim, #Jeweler_Tim, #MESSENGERS.X.2_Tim, #LADIES_Tim, #SENATORS.2_Tim, #FRIENDS.Lucullus_Tim, #SERVANTS.Page_Tim, #ATTENDANTS.TIMON.0.1_Tim, #SERVANTS.TIMON.Lucilius_Tim, #Merchant_Tim, #SERVANTS.TIMON.1_Tim, #Painter_Tim, #SERVANTS.VARRO.2_Tim, #FRIENDS.0.1_Tim, #FRIENDS.0.4_Tim, #BANDITS.1_Tim, #BANDITS.3_Tim, #STRANGERS.3_Tim, #MESSENGERS.X.3_Tim, #FRIENDS.0.3_Tim, #SENATORS.0.1_Tim, #SENATORS.0.2_Tim, #SERVANTS.TIMON.0.2_Tim, #SERVANTS.TIMON.0.3_Tim, #Phrynia_Tim, #SENATORS.0.3_Tim, #SENATORS.3_Tim, #Timandra_Tim, #SERVANTS.LUCIUS.1_Tim, #SOLDIERS.1_Tim, #SERVANTS.TIMON.0.1_Tim, #SERVANTS.LUCULLUS.1_Tim, #FRIENDS.Sempronius_Tim",68,,0,0.17647058823529413,4,0.8753677185390372,0.16156462585034015,4,0.8593797245559947,0.18330773169482847,4,0.881616725196364,0.282312925170068,4,0.8868199669971958,0.20677966101694914,4,0.8638476331598647,0.20095187731359068,4,0.8840598831652058
a-midsummer-night-s-dream,A Midsummer Night’s Dream,Comedy,"#FAIRIES.TITANIA_MND, #FAIRIES.TITANIA.0.2_MND, #Hermia_MND, #Demetrius_MND, #FAIRIES.TITANIA.Cobweb_MND, #Lysander_MND, #Snout_MND, #FAIRIES.TITANIA.Mote_MND, #FAIRIES.TITANIA.0.1_MND, #RobinGoodfellow_MND, #Titania_MND, #Egeus_MND, #Starveling_MND, #FAIRIES.TITANIA.Peaseblossom_MND, #Flute_MND, #Hippolyta_MND, #Bottom_MND, #Theseus_MND, #Helena_MND, #Philostrate_MND, #Oberon_MND, #FAIRIES.TITANIA.Mustardseed_MND, #Quince_MND, #Snug_MND, #FAIRIES.TITANIA.1_MND",25,,0,0.6833333333333333,2,0.8698697895634226,0.6833333333333333,2,0.8698697895634226,0.8380952380952381,2,0.9041377954690649,0.6630434782608695,2,0.8814892890794761,0.5833333333333334,3,0.8514370079749001,0.5978260869565217,3,0.8575165492831901
cymbeline,Cymbeline,Tragedy,"#Cornelius_Cym, #Belarius_Cym, #MUSICIANS_Cym, #Cymbeline_Cym, #Queen_Cym, #ATTENDANTS.CLOTEN.1_Cym, #Frenchman_Cym, #Philario_Cym, #Jupiter_Cym, #GHOSTS.Father_Cym, #Soothsayer_Cym, #Arviragus_Cym, #Iachimo_Cym, #ATTENDANTS.0.1_Cym, #Posthumus_Cym, #MESSENGERS.2_Cym, #Pisanio_Cym, #ATTENDANTS.0.2_Cym, #Imogen_Cym, #GHOSTS.BROTHERS.2_Cym, #JAILERS.2_Cym, #Cloten_Cym, #MESSENGERS.1_Cym, #JAILERS.1_Cym, #GHOSTS.BROTHERS.1_Cym, #Lucius_Cym, #LADIES.IMOGEN_Cym, #Guiderius_Cym, #LADIES.QUEEN_Cym, #ATTENDANTS.1_Cym, #SOLDIERS.BRITON.0.2_Cym, #ATTENDANTS.2_Cym, #ATTENDANTS.3_Cym, #SOLDIERS.ROMAN.0.1_Cym, #ATTENDANTS.CLOTEN.2_Cym, #SOLDIERS.BRITON.0.1_Cym, #LADIES.QUEEN.0.1_Cym, #GHOSTS.Mother_Cym, #TRIBUNES.0.1_Cym, #SENATORS.1_Cym, #SENATORS.2_Cym",41,,0,0.23780487804878048,3,0.8896406213479385,0.26426426426426425,3,0.8987557525314963,0.2213225371120108,4,0.8961300920537246,0.27927927927927926,3,0.8845592845592847,0.24561403508771928,3,0.9036857978828289,0.28078817733990147,3,0.8610252928097488
troilus-and-cressida,Troilus and Cressida,Tragedy,"#Menelaus_Tro, #Aeneas_Tro, #Paris_Tro, #Priam_Tro, #Ajax_Tro, #Ulysses_Tro, #Troilus_Tro, #Patroclus_Tro, #Pandarus_Tro, #Deiphobus_Tro, #Hector_Tro, #Alexander_Tro, #Boy_Tro, #Agamemnon_Tro, #Achilles_Tro, #Diomedes_Tro, #SERVANTS.PARIS.1_Tro, #Cressida_Tro, #Cassandra_Tro, #SERVANTS.DIOMEDES.1_Tro, #Helenus_Tro, #Calchas_Tro, #Nestor_Tro, #Helen_Tro, #Thersites_Tro, #SOLDIERS_Tro, #MYRMIDONS.0.1_Tro, #Andromache_Tro, #Bastard_Tro, #SERVANTS.TROILUS.1_Tro",30,"#SOLDIERS.TROJAN_Tro, #Antenor_Tro, #ATTENDANTS.GREEK_Tro",3,0.34942528735632183,4,0.818492342137853,0.3655913978494624,4,0.8159529456745251,0.33669354838709675,4,0.8296537878742121,0.3701149425287356,3,0.8088178149505382,0.2923387096774194,4,0.7877108134920635,0.41846153846153844,3,0.8575336220102832
king-john,King John,Tragedy,"#KingPhilip_Jn, #KingJohn_Jn, #Pembroke_Jn, #Salisbury_Jn, #HERALDS.ENGLISH_Jn, #Blanche_Jn, #PrinceHenry_Jn, #Dauphin_Jn, #Chatillion_Jn, #Arthur_Jn, #Austria_Jn, #Pandulph_Jn, #Hubert_Jn, #QueenEleanor_Jn, #Constance_Jn, #Gurney_Jn, #RobertFaulconbridge_Jn, #Essex_Jn, #CITIZENS.0.1_Jn, #MESSENGERS.ENGLISH.1_Jn, #Bastard_Jn, #HERALDS.FRENCH_Jn, #LadyFaulconbridge_Jn, #Peter_Jn, #Bigot_Jn, #Melun_Jn, #EXECUTIONERS.0.1_Jn, #MESSENGERS.FRENCH.1_Jn",28,,0,0.4074074074074074,3,0.8231571939930111,0.4782608695652174,3,0.8248864761829159,0.38333333333333336,3,0.825546020199271,0.37566137566137564,3,0.8317221256091368,0.45,3,0.8246058736585051,0.49,3,0.8626873520132372
the-comedy-of-errors,The Comedy of Errors,Comedy,"#Abbess_Err, #Messenger_Err, #Merchant1_Err, #DromioOfEphesus_Err, #DromioOfSyracuse_Err, #OFFICERS.X_Err, #Merchant2_Err, #AntipholusOfSyracuse_Err, #Balthasar_Err, #Luce_Err, #AntipholusOfEphesus_Err, #Pinch_Err, #Luciana_Err, #Egeon_Err, #Courtesan_Err, #Angelo_Err, #Adriana_Err, #Duke_Err, #OFFICERS.Jailer_Err",19,,0,0.6491228070175439,3,0.8861229242034196,0.7794117647058824,2,0.9038281979458451,0.6491228070175439,3,0.8861229242034196,0.7352941176470589,3,0.9119299001651944,0.6911764705882353,3,0.9134669252316312,0.47794117647058826,2,0.8879290643996527
henry-vi-part-2,"Henry VI, Part 2",Tragedy,"#RichardIII_R3, #Clifford_3H6, #MESSENGERS.1_2H6, #HenryVI_1H6, #Jourdain_2H6, #Bolingbroke_2H6, #Dick_2H6, #Bevis_2H6, #Somerset_1H6, #Salisbury_2H6, #Simpcox_2H6, #Suffolk_1H6, #Holland_2H6, #Warwick_2H6, #DuchessOfGloucester_2H6, #Michael_2H6, #Clifford_2H6, #Iden_2H6, #QueenMargaret_1H6, #NEIGHBORS.1_2H6, #NEIGHBORS.3_2H6, #York_1H6, #Buckingham_2H6, #MESSENGERS.2_2H6, #WilliamStafford_2H6, #Smith_2H6, #FOLLOWERS.CADE_2H6, #PRENTICES.1_2H6, #Saye_2H6, #MESSENGERS.X.3_2H6, #Horner_2H6, #NEIGHBORS.2_2H6, #PETITIONERS_2H6, #MESSENGERS.X.1_2H6, #Hume_2H6, #PRENTICES.2_2H6, #Thump_2H6, #CardinalBeaufort_1H6, #MESSENGERS.Post_2H6, #Stafford_2H6, #Cade_2H6, #GENTLEMEN.1_2H6, #Whitmore_2H6, #Master_2H6, #Mate_2H6, #PETITIONERS.0.1_2H6, #Beadle_2H6, #PETITIONERS.0.2_2H6, #MayorOfStAlbans_2H6, #MURDERERS.0.1_2H6, #CITIZENS.STALBANS.0.1_2H6, #Vaux_2H6, #George_2H6, #CITIZENS.LONDON.0.1_2H6, #Scales_2H6, #SimpcoxWife_2H6, #Lieutenant_2H6, #HERALDS.X.1_2H6, #SERVANTS.GLOUCESTER.0.1_2H6, #Gloucester_2H4, #MESSENGERS.X.2_2H6, #EdwardIV_3H6, #Spirit_2H6, #FOLLOWERS.CADE.0_2H6, #Clerk_2H6, #CITIZENS_2H6, #MURDERERS.0.2_2H6, #Stanley_2H6, #SOLDIERS.1_2H6, #GENTLEMEN.2_2H6, #Sheriff_2H6",71,#Sawyer_2H6,1,0.1919517102615694,4,0.8371439804554444,0.20337301587301587,4,0.8345337971163591,0.22867513611615245,4,0.8249380657596468,0.20126639529624604,4,0.8359385450590142,0.3414141414141414,3,0.8664224038049378,0.1896845694799659,4,0.8277432606437961
macbeth,Macbeth,Tragedy,"#MURDERERS.2_Mac, #SERVANTS.X.2_Mac, #Hecate_Mac, #SPIRITS.1_Mac, #Macduff_Mac, #SOLDIERS.MALCOLM.0.1_Mac, #Lennox_Mac, #Macbeth_Mac, #Doctor2_Mac, #Seyton_Mac, #LadyMacbeth_Mac, #SERVANTS.X.3_Mac, #Ross_Mac, #OldMan_Mac, #Banquo_Mac, #ATTENDANTS_Mac, #SPIRITS.2_Mac, #MURDERERS.1_Mac, #SOLDIERS.Captain_Mac, #Duncan_Mac, #Menteith_Mac, #Malcolm_Mac, #Fleance_Mac, #YoungSiward_Mac, #Angus_Mac, #WITCHES.2_Mac, #Donalbain_Mac, #WITCHES.3_Mac, #WITCHES.1_Mac, #Siward_Mac, #Porter_Mac, #Doctor1_Mac, #LadyMacduff_Mac, #MESSENGERS.2_Mac, #MURDERERS.0.1_Mac, #SPIRITS.3_Mac, #SERVANTS.X.4_Mac, #Lord_Mac, #MESSENGERS.1_Mac, #Caithness_Mac, #MacduffsSon_Mac, #MESSENGERS.3_Mac, #MURDERERS.3_Mac, #Gentlewoman_Mac",44,#SOLDIERS.MALCOLM_Mac,1,0.18181818181818182,3,0.7982626034541588,0.17886178861788618,3,0.8200926809470227,0.1878048780487805,4,0.7744256717940929,0.20917678812415655,3,0.8250277660547013,0.2057057057057057,4,0.7458744841871778,0.24420677361853832,3,0.8206139271136936
the-merry-wives-of-windsor,The Merry Wives of Windsor,Comedy,"#Slender_Wiv, #MasterPage_Wiv, #Nym_H5, #Simple_Wiv, #Bardolph_1H4, #Host_Wiv, #Fenton_Wiv, #MasterFord_Wiv, #MistressPage_Wiv, #Robert_Wiv, #HughEvans_Wiv, #DoctorCaius_Wiv, #Rugby_Wiv, #Robin_Wiv, #Pistol_2H4, #Falstaff_1H4, #MistressFord_Wiv, #John_Wiv, #Shallow_2H4, #MistressQuickly_1H4, #AnnePage_Wiv, #WilliamPage_Wiv",22,#BOYS_Wiv,1,0.7359307359307359,2,0.8727190894760554,0.6561264822134387,3,0.8546680410120979,0.6719367588932806,2,0.8585603613568348,0.6679841897233202,2,0.8568354044663103,0.7575757575757576,2,0.8615355791439384,0.6926406926406926,2,0.8472092571093417
king-lear,King Lear,Tragedy,"#Oswald_Lr, #SERVANTS.0.2_Lr, #SERVANTS.0.1_Lr, #Regan_Lr, #Burgundy_Lr, #Lear_Lr, #SOLDIERS.CAPTAINS.2_Lr, #Herald_Lr, #ATTENDANTS.ALBANY_Lr, #Gloucester_Lr, #Kent_Lr, #Edmund_Lr, #France_Lr, #Fool_Lr, #Cornwall_Lr, #ATTENDANTS.X.2_Lr, #SOLDIERS.CAPTAINS.1_Lr, #Albany_Lr, #Cordelia_Lr, #MESSENGERS.X.3_Lr, #Goneril_Lr, #ATTENDANTS.X.3_Lr, #Edgar_Lr, #ATTENDANTS.LEAR.0.3_Lr, #Curan_Lr, #SERVANTS.0.3_Lr, #ATTENDANTS.CORDELIA.1_Lr, #Doctor_Lr, #ATTENDANTS.X.1_Lr, #OldMan_Lr, #MESSENGERS.X.1_Lr, #ATTENDANTS.X.4_Lr",32,,0,0.39919354838709675,3,0.787620528569933,0.43386243386243384,3,0.7863215854370212,0.4206896551724138,3,0.7864337335538035,0.4708994708994709,3,0.8145884494762204,0.48677248677248675,3,0.8159595120419496,0.38746438746438744,3,0.7492075014004839
henry-v,Henry V,Tragedy,"#Dauphin_H5, #MESSENGERS.X.2_H5, #BishopOfEly_H5, #HenryV_H5, #Pistol_2H4, #Gloucester_2H4, #Orleans_H5, #Bourbon_H5, #Jamy_H5, #Boy_H5, #SOLDIERS.FRENCH.LeFer_H5, #Montjoy_H5, #Salisbury_H5, #Gower_H5, #Exeter_H5, #Katherine_H5, #Bedford_H5, #Erpingham_H5, #Grandpre_H5, #Burgundy_H5, #SOLDIERS.ENGLISH.Williams_H5, #MESSENGERS.X.3_H5, #Rambures_H5, #Alice_H5, #Fluellen_H5, #Bardolph_1H4, #Nym_H5, #Westmoreland_1H4, #BishopOfCanterbury_H5, #QueenOfFrance_H5, #MistressQuickly_1H4, #Warwick_2H4, #SOLDIERS.ENGLISH.Court_H5, #Constable_H5, #KingOfFrance_H5, #SOLDIERS.ENGLISH.Bates_H5, #York_H5, #HERALDS.1_H5, #Grey_H5, #ATTENDANTS.ENGLISH_H5, #MacMorris_H5, #MESSENGERS.X.1_H5, #Cambridge_H5, #Scroop_H5, #Brittany_H5, #AMBASSADORS.0.1_H5, #Governor_H5",47,,0,0.19056429232192415,5,0.8199761970102732,0.20507399577167018,5,0.8117900109590995,0.21022067363530778,5,0.823940371020203,0.2067363530778165,5,0.8500519159667028,0.2218487394957983,5,0.8342558841718506,0.1849894291754757,5,0.7730720984368392
