title,title_pretty,genre,kept_characters,character_count,removed_characters,removed_characters_count,whole_density,whole_diameter,whole_average_clustering,wo1_density,wo1_diameter,wo1_average_clustering,wo2_density,wo2_diameter,wo2_average_clustering,wo3_density,wo3_diameter,wo3_average_clustering,wo4_density,wo4_diameter,wo4_average_clustering,wo5_density,wo5_diameter,wo5_average_clustering
nadal-saul,Saül,Tragedy,"#asser, #david, #michol, #jonathas, #l-israelite, #saül, #achas, #la-pythonisse, #elise",9,,,0.5555555555555556,3,0.7296296296296296,0.5555555555555556,3,0.7296296296296296,0.6428571428571429,2,0.7363095238095239,0.5,3,0.6671957671957672,0.4444444444444444,3,0.6126984126984127,0.5555555555555556,3,0.7296296296296296
nivelle-ecole-des-amis,Ecole des Amis,Comedy,"#aramont, #monrose, #dornane, #ariste, #le-garde, #clorine, #hortense, #le-valet",8,,,0.6428571428571429,2,0.830952380952381,0.6428571428571429,2,0.830952380952381,0.6071428571428571,2,0.844047619047619,0.5714285714285714,3,0.7,0.7142857142857143,2,0.819047619047619,0.6428571428571429,2,0.830952380952381
nivelle-ecole-meres,L'Ecole des Mères,Comedy,"#le-marquis, #laquais-1er, #monsieur-argant, #le-suisse, #le-coureur, #doligni-fils, #marianne, #madame-argant, #la-fleur, #doligni-pere, #maitre-d-hotel, #rosette, #laquais-2eme",13,,,0.5,3,0.8149961149961149,0.7857142857142857,2,0.8392857142857143,0.5,3,0.8149961149961149,0.47435897435897434,3,0.7933954933954934,0.47435897435897434,3,0.7521367521367522,0.5,3,0.8149961149961149
nivelle-gouvernante,La Gouvernante,Comedy,"#juliette, #la-baronne, #la-gouvernante, #le-president, #angelique, #sainville, #le-laquais",7,,,0.7619047619047619,2,0.8666666666666666,0.9333333333333333,2,0.9333333333333332,0.6666666666666666,2,0.8428571428571429,0.7619047619047619,2,0.8666666666666666,0.6666666666666666,2,0.7095238095238096,0.7619047619047619,2,0.8666666666666666
nivelle-prejuge-a-la-mode,Le Préjugé à la Mode,Comedy,"#florine, #damon, #durval, #argant, #durva5l, #le-masque, #sophie, #constance, #damis, #henri, #clitandre",11,,,0.5454545454545454,2,0.7835497835497836,0.45454545454545453,2,0.7593073593073594,0.6444444444444445,2,0.8730158730158731,0.5454545454545454,2,0.7835497835497836,0.6944444444444444,2,0.7817460317460317,0.5454545454545454,2,0.7835497835497836
nericault-glorieux,Le Glorieux,Comedy,"#lisimon, #isabelle, #la-fleur, #le-comte, #lisette, #pasquin, #philinte, #valere, #monsieur-josse, #lycandre, #le-laquais",11,,,0.5818181818181818,3,0.6915584415584416,0.6,3,0.8254761904761905,0.5454545454545454,3,0.6665945165945165,0.5636363636363636,3,0.6923520923520923,0.5555555555555556,3,0.6438095238095238,0.5818181818181818,3,0.6915584415584416
pacaroni-bajazet-premier,Bajazet Premier,Tragedy,"#bajazet, #tamerlan, #asterie, #zaïde, #andronic, #odmar, #arcas",7,,,0.47619047619047616,3,0.47619047619047616,0.47619047619047616,3,0.47619047619047616,0.42857142857142855,3,0.4047619047619047,0.47619047619047616,3,0.47619047619047616,0.47619047619047616,3,0.47619047619047616,0.47619047619047616,3,0.47619047619047616
palaprat-le-muet,Le Muet,Comedy,"#le-capitaine, #le-chevalier, #le-marquis, #marine, #la-comtesse, #le-baron, #zaïde, #simon, #timante, #frontin, #lisette, #le-laquais, #gusman",13,,,0.6410256410256411,3,0.8156954156954157,0.8,2,0.8565656565656566,0.6410256410256411,3,0.8156954156954157,0.6282051282051282,3,0.8060217560217561,0.5151515151515151,2,0.8107082732082732,0.6410256410256411,3,0.8156954156954157
palissot-ninus,Ninus Second,Tragedy,"#arbaces, #timur, #sardanapale, #calciope, #artazire, #ninus, #arsame, #paramis",8,,,0.6785714285714286,3,0.7375,0.6428571428571429,3,0.725,0.6785714285714286,3,0.7375,0.6071428571428571,3,0.6208333333333333,0.6428571428571429,3,0.725,0.6785714285714286,3,0.7375
pellegrin-tibere,Tibère,Tragedy,"#agrippa, #emilie, #maxime, #pompee, #livie, #tibere, #martian, #albine, #faustine",9,,,0.5277777777777778,3,0.7174603174603175,0.4722222222222222,3,0.6698412698412698,0.5277777777777778,3,0.7174603174603175,0.3888888888888889,4,0.48888888888888893,0.5,3,0.6603174603174603,0.5277777777777778,3,0.7174603174603175
piron-ecole-peres,L'Ecole des Pères,Comedy,"#eraste, #chrisalde, #angelique, #valere, #pasquin, #nerine, #damis, #gregoire, #geronte, #laquais",10,,,0.9111111111111111,2,0.9444444444444444,0.9111111111111111,2,0.9444444444444444,1.0,1,1.0,0.9111111111111111,2,0.9444444444444444,0.8666666666666667,2,0.8976190476190476,0.9111111111111111,2,0.9444444444444444
piron-gustave-wasa,Gustave Wasa,Tragedy,"#adelaide, #frederic, #gustave, #leonor, #christierne, #casimir, #sophie, #rodolphe",8,,,0.5714285714285714,2,0.6035714285714285,0.5714285714285714,2,0.6035714285714285,0.5357142857142857,2,0.6017857142857143,0.5,3,0.3125,0.5714285714285714,2,0.6035714285714285,0.5714285714285714,2,0.6035714285714285
piron-metromanie,La Métromanie ou Le Poète Comédie en Cinq Actes et en vers,Comedy,"#dorante, #lucile, #damis, #francaleu, #baliveau, #lisette, #mondor",7,,,0.6666666666666666,2,0.8476190476190476,0.6666666666666666,2,0.8476190476190476,0.6666666666666666,2,0.8476190476190476,0.6666666666666666,2,0.8476190476190476,0.6190476190476191,2,0.7952380952380952,0.6666666666666666,2,0.8476190476190476
plaute-amphitryon,Amphitryon,Comedy,"#sosie, #alcmene, #amphitryon, #mercure, #jupiter, #blepharon, #bromia",7,,,0.6666666666666666,2,0.7333333333333334,0.6,3,0.611111111111111,0.5238095238095238,2,0.5714285714285714,0.6666666666666666,2,0.7333333333333334,0.8666666666666667,2,0.9,0.6666666666666666,2,0.7333333333333334
plaute-aululaire,L'Aululaire Traduction Sommer,Comedy,"#euclion, #congrion, #strobile, #les-correcteurs, #lyconide, #staphyla, #phedria, #eunomie, #megadore, #anthrax, #pythodicus",11,,,0.36363636363636365,3,0.69004329004329,0.4166666666666667,3,0.5407407407407407,0.36363636363636365,3,0.69004329004329,0.4,2,0.7057142857142857,0.3111111111111111,4,0.53,0.36363636363636365,3,0.69004329004329
poinsinet-ajax,Ajax,Tragedy,"#hersile, #penthesilee, #memnon, #agamemnon, #antenor, #ajax, #arcas, #ulysse, #hippodamas, #eurybate",10,,,0.35555555555555557,4,0.46333333333333326,0.3111111111111111,4,0.51,0.26666666666666666,3,0.38,0.3888888888888889,3,0.5111111111111111,0.3333333333333333,4,0.35333333333333333,0.35555555555555557,4,0.46333333333333326
prade-arsace,"Arsace, Roi des Parthes",Tragedy,"#medonie, #arsace, #araxie, #vologese, #le-roi, #pharasmane",6,,,0.8,2,0.8444444444444444,0.8,2,0.8444444444444444,0.8,2,0.8444444444444444,0.8,2,0.8444444444444444,0.6666666666666666,3,0.6666666666666666,0.8,2,0.8444444444444444
