title,title_pretty,genre,kept_characters,character_count,removed_characters,removed_characters_count,whole_density,whole_diameter,whole_average_clustering,wo1_density,wo1_diameter,wo1_average_clustering,wo2_density,wo2_diameter,wo2_average_clustering,wo3_density,wo3_diameter,wo3_average_clustering,wo4_density,wo4_diameter,wo4_average_clustering,wo5_density,wo5_diameter,wo5_average_clustering
henry-vi-part-1,"Henry VI, Part 1",Tragedy,"#WARDERS.2_1H6, #OFFICERS.0.1_1H6, #Gloucester_2H4, #SERVANTS.2_1H6, #Bastard_1H6, #Charles_1H6, #Burgundy_1H6, #Reignier_1H6, #QueenMargaret_1H6, #Exeter_H5, #CardinalBeaufort_1H6, #Mayor_1H6, #SERVANTS.GLOUCESTER.0.1_1H6, #Boy_1H6, #Talbot_1H6, #SERVANTS.3_1H6, #MESSENGERS.ENGLISH.1_1H6, #MESSENGERS.ENGLISH.3_1H6, #Gargrave_1H6, #MasterGunner_1H6, #Basset_1H6, #Warwick_2H4, #Alanson_1H6, #Salisbury_1H6, #Suffolk_1H6, #SOLDIERS.FRENCH.Sergeant_1H6, #SOLDIERS.ENGLISH.1_1H6, #Fastolf_1H6, #Watchman_1H6, #Pucelle_1H6, #Lawyer_1H6, #York_1H6, #Bedford_H5, #MESSENGERS.ENGLISH.X.1_1H6, #SOLDIERS.ENGLISH.Captain_1H6, #SERVANTS.GLOUCESTER.0.2_1H6, #Somerset_1H6, #SERVANTS.1_1H6, #HenryVI_1H6, #SOLDIERS.FRENCH.PUCELLE.0.1_1H6, #SOLDIERS.ENGLISH.0.1_1H6, #MESSENGERS.FRENCH.1_1H6, #SERVANTS.WINCHESTER.0.1_1H6, #JAILERS.0.1_1H6, #Mortimer_1H4, #MESSENGERS.ENGLISH.2_1H6, #Porter_1H6, #Lucy_1H6, #Woodville_1H6, #Vernon_1H6, #WATCHMEN.1_1H6, #SOLDIERS.FRENCH.Scout_1H6, #Glansdale_1H6, #SOLDIERS.ENGLISH.SOMERSET.0.1_1H6, #Shepherd_1H6, #WARDERS.1_1H6, #SERVANTS.GLOUCESTER_1H6, #MESSENGERS.ENGLISH.X.2_1H6, #Legate_1H6, #General_1H6, #SERVANTS.TALBOT.1_1H6, #Countess_1H6, #JohnTalbot_1H6",63,,,0.19098822324628775,3,0.8179372793578222,0.2585034013605442,3,0.7977091720901073,0.2358490566037736,3,0.8105436520915431,0.1771043771043771,3,0.8137013309431596,0.20864661654135339,4,0.8551805524134111,0.19871420222092342,3,0.8317064191665787
henry-vi-part-2,"Henry VI, Part 2",Tragedy,"#HenryVI_1H6, #FOLLOWERS.CADE_2H6, #Clerk_2H6, #Bevis_2H6, #Sawyer_2H6, #Jourdain_2H6, #York_1H6, #Dick_2H6, #MESSENGERS.X.2_2H6, #Suffolk_1H6, #Vaux_2H6, #Smith_2H6, #PETITIONERS_2H6, #Horner_2H6, #DuchessOfGloucester_2H6, #Stanley_2H6, #NEIGHBORS.1_2H6, #Mate_2H6, #GENTLEMEN.2_2H6, #Salisbury_2H6, #CardinalBeaufort_1H6, #Holland_2H6, #Warwick_2H6, #PRENTICES.1_2H6, #Master_2H6, #NEIGHBORS.3_2H6, #MURDERERS.0.2_2H6, #EdwardIV_3H6, #Saye_2H6, #Cade_2H6, #Lieutenant_2H6, #Buckingham_2H6, #MESSENGERS.2_2H6, #Thump_2H6, #SERVANTS.GLOUCESTER.0.1_2H6, #Sheriff_2H6, #George_2H6, #WilliamStafford_2H6, #MURDERERS.0.1_2H6, #Somerset_1H6, #Clifford_3H6, #Iden_2H6, #Stafford_2H6, #QueenMargaret_1H6, #CITIZENS.STALBANS.0.1_2H6, #Gloucester_2H4, #RichardIII_R3, #Hume_2H6, #PRENTICES.2_2H6, #HERALDS.X.1_2H6, #MESSENGERS.1_2H6, #Clifford_2H6, #Michael_2H6, #NEIGHBORS.2_2H6, #SimpcoxWife_2H6, #PETITIONERS.0.1_2H6, #MESSENGERS.Post_2H6, #FOLLOWERS.CADE.0_2H6, #GENTLEMEN.1_2H6, #PETITIONERS.0.2_2H6, #CITIZENS_2H6, #MayorOfStAlbans_2H6, #Beadle_2H6, #Bolingbroke_2H6, #Simpcox_2H6, #MESSENGERS.X.3_2H6, #Scales_2H6, #CITIZENS.LONDON.0.1_2H6, #SOLDIERS.1_2H6, #Spirit_2H6, #MESSENGERS.X.1_2H6, #Whitmore_2H6",72,,,0.1905320813771518,4,0.8376425765792725,0.20337301587301587,4,0.8345337971163591,0.22867513611615245,4,0.8249380657596469,0.20126639529624604,4,0.8359385450590144,0.3414141414141414,3,0.8664224038049378,0.1896845694799659,4,0.8277432606437961
henry-vi-part-3,"Henry VI, Part 3",Tragedy,"#Warwick_2H6, #HenryVI_1H6, #Northumberland_3H6, #MESSENGERS.X.3_3H6, #ALDERMEN_3H6, #Montgomery_3H6, #Montague_3H6, #Oxford_3H6, #PrinceEdward_3H6, #Lieutenant_3H6, #MESSENGERS.Post_3H6, #MESSENGERS.X.2_3H6, #MESSENGERS.2_3H6, #Clarence_3H6, #RichardIII_R3, #Clifford_3H6, #Westmorland_3H6, #York_1H6, #MESSENGERS.1_3H6, #Exeter_3H6, #SOLDIERS.YORK_3H6, #MESSENGERS.X.5_3H6, #Somerset_3H6, #EdwardIV_3H6, #SOLDIERS.YORK.0.1_3H6, #Norfolk_3H6, #JohnMortimer_3H6, #ATTENDANTS.EDWARD.1_3H6, #MESSENGERS.X.4_3H6, #KingLewis_3H6, #QueenMargaret_1H6, #QueenElizabeth_3H6, #Hastings_3H6, #WATCHMEN.2_3H6, #Huntsman_3H6, #GAMEKEEPERS.2_3H6, #GAMEKEEPERS.1_3H6, #Father_3H6, #WATCHMEN.1_3H6, #WATCHMEN.3_3H6, #SOLDIERS.MONTGOMERY_3H6, #MayorOfYork_3H6, #Rutland_3H6, #Somerville_3H6, #MESSENGERS.X.1_3H6, #LadyBona_3H6, #Rivers_3H6, #Son_3H6, #Tutor_3H6",49,,,0.2304421768707483,4,0.8334123440596694,0.25551684088269455,4,0.8217110478348069,0.25792811839323465,4,0.8303604387648046,0.2653276955602537,4,0.8283402207066914,0.30634920634920637,3,0.8553175705107324,0.24242424242424243,4,0.8283996303516594
henry-viii,Henry VIII,Tragedy,"#GENTLEMEN.3_H8, #GENTLEMEN.2_H8, #OldLady_H8, #HenryVIII_H8, #Campeius_H8, #Scribe_H8, #Wolsey_H8, #Surrey_H8, #SERVANTS.PORTER.1_H8, #Porter_H8, #Chamberlain_H8, #Gardiner_H8, #Sergeant_H8, #Brandon_H8, #Lovell_H8, #SECRETARIES.0.1_H8, #Buckingham_H8, #Abergavenny_H8, #Cranmer_H8, #Crier_H8, #Denny_H8, #Katherine_H8, #Suffolk_H8, #Surveyor_H8, #Norfolk_H8, #Chancellor_H8, #SERVANTS.LARDER.1_H8, #Keeper_H8, #Guilford_H8, #Usher_H8, #SERVANTS.X.1_H8, #GENTLEMEN.1_H8, #Butts_H8, #Cromwell_H8, #Vaux_H8, #Page_H8, #LADIES.KATHERINE.Patience_H8, #Capuchius_H8, #Anne_H8, #BishopOfLincoln_H8, #Sands_H8, #Messenger_H8, #GENTLEMEN.X_H8, #Griffith_H8, #Garter_H8, #LADIES.KATHERINE.0.1_H8",46,,,0.1961352657004831,5,0.8503819830229845,0.22048364153627312,5,0.8547413972336573,0.2,4,0.886056936846033,0.20507399577167018,5,0.8509097906086367,0.2329268292682927,3,0.8521337716822124,0.21904761904761905,5,0.8478601840005349
julius-caesar,Julius Caesar,Tragedy,"#PLEBEIANS.0.1_JC, #PLEBEIANS.0.4_JC, #SOLDIERS.BRUTUS.0.3_JC, #Pindarus_JC, #SOLDIERS.BRUTUS.Lucilius_JC, #SOLDIERS.BRUTUS.Clitus_JC, #SERVANTS.ANTONY.1_JC, #Artemidorus_JC, #SERVANTS.OCTAVIUS.1_JC, #Caesar_JC, #Ligarius_JC, #Cassius_JC, #Brutus_JC, #SOLDIERS.ANTONY.0.1_JC, #Antony_JC, #SERVANTS.CAESAR.1_JC, #Trebonius_JC, #Soothsayer_JC, #Decius_JC, #Calphurnia_JC, #Cicero_JC, #PLEBEIANS.0.3_JC, #Poet_JC, #Lepidus_JC, #SOLDIERS.ANTONY.0.2_JC, #SOLDIERS.BRUTUS.Volumnius_JC, #SOLDIERS.BRUTUS.Messala_JC, #SOLDIERS.BRUTUS.Cato_JC, #COMMONERS.Cobbler_JC, #COMMONERS.Carpenter_JC, #SOLDIERS.BRUTUS.0.2_JC, #Popilius_JC, #Publius_JC, #SOLDIERS.BRUTUS.Varro_JC, #PLEBEIANS.0.2_JC, #PLEBEIANS_JC, #SOLDIERS.BRUTUS.Claudius_JC, #Casca_JC, #Metellus_JC, #Octavius_JC, #Lucius_JC, #Portia_JC, #CinnaPoet_JC, #SOLDIERS.BRUTUS.Dardanus_JC, #Cinna_JC, #SOLDIERS.BRUTUS.Titinius_JC, #SOLDIERS.BRUTUS.Strato_JC, #Messenger_JC, #SOLDIERS.BRUTUS.0.1_JC, #Marullus_JC, #Flavius_JC",51,,,0.23686274509803923,4,0.8561205153044665,0.28019323671497587,3,0.8460962960758927,0.2375886524822695,4,0.8784471631012987,0.24390243902439024,3,0.8220211225037068,0.266384778012685,4,0.8682191596488011,0.2724252491694352,4,0.876130224908059
king-john,King John,Tragedy,"#Essex_Jn, #Chatillion_Jn, #Dauphin_Jn, #Austria_Jn, #Arthur_Jn, #Bigot_Jn, #LadyFaulconbridge_Jn, #Gurney_Jn, #KingPhilip_Jn, #CITIZENS.0.1_Jn, #QueenEleanor_Jn, #Salisbury_Jn, #Pembroke_Jn, #Bastard_Jn, #Peter_Jn, #Hubert_Jn, #HERALDS.FRENCH_Jn, #Constance_Jn, #KingJohn_Jn, #Pandulph_Jn, #Blanche_Jn, #EXECUTIONERS.0.1_Jn, #Melun_Jn, #RobertFaulconbridge_Jn, #PrinceHenry_Jn, #HERALDS.ENGLISH_Jn, #MESSENGERS.ENGLISH.1_Jn, #MESSENGERS.FRENCH.1_Jn",28,,,0.4074074074074074,3,0.8231571939930111,0.4782608695652174,3,0.8248864761829159,0.38333333333333336,3,0.825546020199271,0.37566137566137564,3,0.8317221256091368,0.45,3,0.8246058736585052,0.49,3,0.8626873520132371
king-lear,King Lear,Tragedy,"#Lear_Lr, #ATTENDANTS.CORDELIA.1_Lr, #ATTENDANTS.ALBANY_Lr, #Albany_Lr, #ATTENDANTS.LEAR.0.3_Lr, #Kent_Lr, #Cordelia_Lr, #Doctor_Lr, #ATTENDANTS.X.1_Lr, #Fool_Lr, #Oswald_Lr, #Regan_Lr, #Edmund_Lr, #SERVANTS.0.3_Lr, #Cornwall_Lr, #SERVANTS.0.1_Lr, #Curan_Lr, #SERVANTS.0.2_Lr, #Goneril_Lr, #Burgundy_Lr, #SOLDIERS.CAPTAINS.1_Lr, #MESSENGERS.X.1_Lr, #France_Lr, #Gloucester_Lr, #SOLDIERS.CAPTAINS.2_Lr, #Edgar_Lr, #MESSENGERS.X.3_Lr, #Herald_Lr, #ATTENDANTS.X.4_Lr, #ATTENDANTS.X.2_Lr, #OldMan_Lr, #ATTENDANTS.X.3_Lr",32,,,0.39919354838709675,3,0.7876205285699329,0.43386243386243384,3,0.786321585437021,0.4206896551724138,3,0.7864337335538035,0.4708994708994709,3,0.8145884494762203,0.48677248677248675,3,0.8159595120419496,0.38746438746438744,3,0.7492075014004839
loves-labors-lost,Love’s Labor’s Lost,Comedy,"#Longaville_LLL, #Marcade_LLL, #Holofernes_LLL, #LORDS.0_LLL, #Dumaine_LLL, #Berowne_LLL, #Boyet_LLL, #Princess_LLL, #Maria_LLL, #Winter_LLL, #Rosaline_LLL, #Spring_LLL, #Armado_LLL, #Jaquenetta_LLL, #Dull_LLL, #Costard_LLL, #Nathaniel_LLL, #Boy_LLL, #Katherine_LLL, #Forester_LLL, #King_LLL",21,,,0.8047619047619048,2,0.9138204989598178,0.7761904761904762,3,0.9021264646209362,0.8421052631578947,2,0.931750945992432,0.8047619047619048,2,0.9138204989598178,0.8315789473684211,3,0.9289542483660129,0.5555555555555556,3,0.8408295408295409
macbeth,Macbeth,Tragedy,"#Siward_Mac, #Macbeth_Mac, #Malcolm_Mac, #Banquo_Mac, #MURDERERS.2_Mac, #SERVANTS.X.2_Mac, #ATTENDANTS_Mac, #Ross_Mac, #MESSENGERS.2_Mac, #LadyMacbeth_Mac, #Donalbain_Mac, #Macduff_Mac, #Lennox_Mac, #SOLDIERS.Captain_Mac, #Duncan_Mac, #Gentlewoman_Mac, #SOLDIERS.MALCOLM_Mac, #MESSENGERS.3_Mac, #SPIRITS.3_Mac, #WITCHES.1_Mac, #Angus_Mac, #SOLDIERS.MALCOLM.0.1_Mac, #SPIRITS.2_Mac, #Hecate_Mac, #WITCHES.3_Mac, #SERVANTS.X.3_Mac, #SPIRITS.1_Mac, #WITCHES.2_Mac, #LadyMacduff_Mac, #SERVANTS.X.4_Mac, #Seyton_Mac, #MURDERERS.1_Mac, #OldMan_Mac, #MURDERERS.3_Mac, #Menteith_Mac, #Doctor2_Mac, #MacduffsSon_Mac, #Caithness_Mac, #YoungSiward_Mac, #Doctor1_Mac, #Porter_Mac, #MURDERERS.0.1_Mac, #Fleance_Mac, #Lord_Mac, #MESSENGERS.1_Mac",45,,,0.1797979797979798,3,0.8006458896760852,0.17886178861788618,3,0.8200926809470227,0.1878048780487805,4,0.7744256717940928,0.20917678812415655,3,0.8250277660547015,0.2057057057057057,4,0.7458744841871777,0.24420677361853832,3,0.8206139271136935
measure-for-measure,Measure for Measure,Comedy,"#Nun_MM, #Isabella_MM, #Lucio_MM, #FriarPeter_MM, #Provost_MM, #Abhorson_MM, #Claudio_MM, #GENTLEMEN.2_MM, #Bawd_MM, #Duke_MM, #Pompey_MM, #Escalus_MM, #Justice_MM, #Froth_MM, #Messenger_MM, #Elbow_MM, #Angelo_MM, #Mariana_MM, #GENTLEMEN.1_MM, #Juliet_MM, #SERVANTS.1_MM, #FriarThomas_MM, #Boy_MM, #Barnardine_MM",24,,,0.37318840579710144,3,0.7762846816639386,0.45789473684210524,3,0.817652266034619,0.4421052631578947,3,0.7765354090354091,0.35144927536231885,3,0.7891508771442982,0.43157894736842106,3,0.7708474532003944,0.34057971014492755,3,0.77879767291532
much-ado-about-nothing,Much Ado About Nothing,Comedy,"#Ursula_Ado, #Benedick_Ado, #Leonato_Ado, #DonJohn_Ado, #Beatrice_Ado, #MESSENGERS.LEONATO.1_Ado, #Conrade_Ado, #Dogberry_Ado, #Boy_Ado, #Balthasar_Ado, #Margaret_Ado, #DonPedro_Ado, #Borachio_Ado, #Antonio_Ado, #Claudio_Ado, #LeonatosBrother_Ado, #WATCHMEN.1_Ado, #WATCHMEN.Seacoal_Ado, #Hero_Ado, #MESSENGERS.DONPEDRO.1_Ado, #FriarFrancis_Ado, #WATCHMEN.2_Ado, #Sexton_Ado, #Verges_Ado, #ATTENDANTS.0.1_Ado, #MUSICIANS_Ado",26,,,0.4676923076923077,3,0.8336570556801564,0.4461538461538462,3,0.856350903799701,0.4268774703557312,3,0.8054508293638728,0.48,3,0.8421853358200108,0.48333333333333334,3,0.8357135688528878,0.5138339920948617,3,0.8479988498362437
othello,Othello,Tragedy,"#Gratiano_Oth, #Othello_Oth, #Roderigo_Oth, #Desdemona_Oth, #Emilia_Oth, #Brabantio_Oth, #Duke_Oth, #SENATORS.0.1_Oth, #Sailor_Oth, #SENATORS.0.2_Oth, #GENTLEMEN.0.1_Oth, #Cassio_Oth, #Iago_Oth, #Bianca_Oth, #SENATORS_Oth, #MESSENGERS.X.1_Oth, #Lodovico_Oth, #Clown_Oth, #Montano_Oth, #GENTLEMEN.2_Oth, #OFFICERS.0.1_Oth, #GENTLEMEN.1_Oth, #GENTLEMEN.3_Oth, #MESSENGERS.X.2_Oth, #GENTLEMEN_Oth, #MUSICIANS.0.1_Oth, #OFFICERS_Oth, #Herald_Oth",28,,,0.4312169312169312,2,0.8397703863140472,0.5672514619883041,2,0.8234473816517159,0.5281385281385281,2,0.8710644466238331,0.5033333333333333,2,0.845879294618425,0.4312169312169312,2,0.8397703863140472,0.42735042735042733,2,0.8402756796024171
pericles,Pericles,Tragedy,"#PIRATES.0.1_Per, #Dionyza_Per, #Helicanus_Per, #LORDS.TYRE_Per, #Marina_Per, #SAILORS.MYTILENE.1_Per, #Diana_Per, #SAILORS.TYRE.1_Per, #KNIGHTS_Per, #Simonides_Per, #LORDS.TYRE.0.1_Per, #Pericles_Per, #KNIGHTS.0.1_Per, #Thaisa_Per, #Cerimon_Per, #PIRATES.0.3_Per, #KNIGHTS.0.3_Per, #Daughter_Per, #KNIGHTS.0.2_Per, #SUPPLIANTS.1_Per, #GENTLEMEN.EPHESUS.2_Per, #Cleon_Per, #LORDS.TARSUS.1_Per, #Philemon_Per, #Bolt_Per, #Pander_Per, #LORDS.TYRE.0.2_Per, #GENTLEMEN.EPHESUS.1_Per, #Lychorida_Per, #Antiochus_Per, #GENTLEMEN.TYRE.0.1_Per, #LORDS.PENTAPOLIS.0.3_Per, #Marshal_Per, #SERVANTS.CERIMON.0.1_Per, #Thaliard_Per, #LORDS.TYRE.Escanes_Per, #Bawd_Per, #Lysimachus_Per, #LORDS.PENTAPOLIS.0.2_Per, #FISHERMEN.2_Per, #FISHERMEN.3_Per, #PIRATES.0.2_Per, #CITIZENS.TARSUS_Per, #LORDS.TYRE.0.3_Per, #Leonine_Per, #SAILORS.2_Per, #SAILORS.1_Per, #FISHERMEN.1_Per, #LORDS.PENTAPOLIS.0.1_Per, #LORDS.MYTILENE.0.1_Per, #GENTLEMEN.MYTILENE.2_Per, #GENTLEMEN.MYTILENE.1_Per, #MESSENGERS.ANTIOCH.1_Per, #Gower_Per",54,,,0.12089447938504543,3,0.8283388619739559,0.1356382978723404,3,0.8253888100035799,0.1659919028340081,3,0.8015064012211366,0.14202898550724638,3,0.8099220599882034,0.14646464646464646,3,0.8834083980067534,0.11394557823129252,5,0.8355368234250222
richard-ii,Richard II,Tragedy,"#Hotspur_R2, #Surrey_R2, #HenryIV_1H4, #Bushy_R2, #HERALDS.1_R2, #Gaunt_R2, #Green_R2, #Northumberland_R2, #RichardII_R2, #AbbotOfWestminster_R2, #Fitzwater_R2, #BishopOfCarlisle_R2, #LORDS.1_R2, #Aumerle_R2, #Mowbray_R2, #SERVANTS.YORK.1_R2, #Queen_R2, #Ross_R2, #Bagot_R2, #DuchessOfYork_R2, #York_R2, #Salisbury_R2, #Exton_R2, #Groom_R2, #Willoughby_R2, #LordMarshal_R2, #SERVANTS.EXTON.0.1_R2, #WelshCaptain_R2, #HERALDS.2_R2, #Berkeley_R2, #LADIES.0.1_R2, #Scroop_R2, #Jailer_R2, #SERVANTS.GARDENER.1_R2, #Gardener_R2, #DuchessOfGloucester_R2",36,,,0.2650793650793651,4,0.7416325217497985,0.2967741935483871,4,0.7587455075745299,0.2860215053763441,4,0.7957040929101165,0.3064516129032258,4,0.7109577102515461,0.23484848484848486,4,0.7253106766475751,0.32688172043010755,4,0.7650580694372677
richard-iii,Richard III,Tragedy,"#Stanley_R3, #BishopOfEly_R3, #Rivers_3H6, #MURDERERS.2_R3, #Cardinal_R3, #MayorOfLondon_R3, #RichardIII_R3, #PrinceEdward_3H6, #EdwardV_R3, #York_R3, #MESSENGERS.X.3_R3, #ATTENDANTS.0.1_R3, #Catesby_R3, #ATTENDANTS.RICHMOND_R3, #Grey_R3, #HenryVII_R3, #QueenElizabeth_3H6, #Dorset_R3, #Surrey_R3, #Vaughan_R3, #Blunt_R3, #ATTENDANTS.RICHMOND.0.1_R3, #CITIZENS_R3, #Buckingham_R3, #Clarence_3H6, #HenryVI_1H6, #MESSENGERS.2_R3, #ClarencesBoy_R3, #DuchessOfYork_R3, #Ratcliffe_R3, #Pursuivant_R3, #MESSENGERS.X.2_R3, #LadyAnne_R3, #ClarencesDaughter_R3, #Norfolk_R3, #Sheriff_R3, #MURDERERS.1_R3, #Jailer_R3, #MESSENGERS.1_R3, #MESSENGERS.4_R3, #Hastings_3H6, #Lovell_R3, #Brakenbury_R3, #SirJohn_R3, #Herbert_R3, #EdwardIV_3H6, #QueenMargaret_1H6, #Oxford_3H6, #BISHOPS_R3, #CITIZENS.1_R3, #CITIZENS.3_R3, #GENTLEMEN.0.1_R3, #Tyrrel_R3, #MESSENGERS.3_R3, #MESSENGERS.X.1_R3, #Archbishop_R3, #SirChristopher_R3, #CITIZENS.2_R3, #Scrivener_R3",59,,,0.25891291642314435,3,0.8186528098440646,0.27003367003367,3,0.8331204664258699,0.3184313725490196,3,0.807675314997289,0.33503401360544216,3,0.8306131213985956,0.2895927601809955,3,0.8384558213503932,0.23126734505087881,3,0.79458062367065
romeo-and-juliet,Romeo and Juliet,Tragedy,"#LadyMontague_Rom, #Benvolio_Rom, #LadyCapulet_Rom, #MUSICIANS.0.3_Rom, #Romeo_Rom, #SERVANTS.CAPULET.Sampson_Rom, #SERVANTS.CAPULET.0.3_Rom, #SERVANTS.CAPULET.0.2_Rom, #Mercutio_Rom, #SERVANTS.PARIS.1_Rom, #PrinceEscalus_Rom, #SERVANTS.MONTAGUE.Balthasar_Rom, #Paris_Rom, #WATCHMEN.0.1_Rom, #Montague_Rom, #MUSICIANS.0.1_Rom, #SERVANTS.MONTAGUE.Abram_Rom, #SERVANTS.CAPULET.Gregory_Rom, #Juliet_Rom, #FriarLawrence_Rom, #Nurse_Rom, #SERVANTS.CAPULET.Peter_Rom, #Cousin_Rom, #Capulet_Rom, #MUSICIANS.0.2_Rom, #Apothecary_Rom, #CITIZENS.0.1_Rom, #CITIZENS_Rom, #SERVANTS.CAPULET.0.1_Rom, #WATCHMEN.0.2_Rom, #Tybalt_Rom, #SERVANTS.CAPULET.X.1_Rom, #Petruchio_Rom, #SERVANTS.CAPULET.0_Rom, #WATCHMEN.0.3_Rom, #SERVANTS.CAPULET.X.2_Rom, #FriarJohn_Rom",37,,,0.37237237237237236,3,0.8163536722816556,0.4444444444444444,3,0.8025667121455399,0.3663663663663664,3,0.8283990903724381,0.38487394957983195,3,0.8216078544874165,0.39215686274509803,3,0.8251529748382318,0.43448275862068964,3,0.842986629524387
the-comedy-of-errors,The Comedy of Errors,Comedy,"#Egeon_Err, #Messenger_Err, #AntipholusOfEphesus_Err, #Luciana_Err, #Angelo_Err, #Adriana_Err, #Luce_Err, #Courtesan_Err, #Duke_Err, #Merchant2_Err, #DromioOfSyracuse_Err, #Abbess_Err, #OFFICERS.X_Err, #DromioOfEphesus_Err, #OFFICERS.Jailer_Err, #Balthasar_Err, #AntipholusOfSyracuse_Err, #Pinch_Err, #Merchant1_Err",19,,,0.6491228070175439,3,0.8861229242034195,0.7794117647058824,2,0.903828197945845,0.6491228070175439,3,0.8861229242034195,0.7352941176470589,3,0.9119299001651943,0.6911764705882353,3,0.9134669252316311,0.47794117647058826,2,0.8879290643996526
the-merchant-of-venice,The Merchant of Venice,Comedy,"#Solanio_MV, #Shylock_MV, #Portia_MV, #Lorenzo_MV, #LanceletGobbo_MV, #Gratiano_MV, #Tubal_MV, #Duke_MV, #Bassanio_MV, #Antonio_MV, #SERVANTS.2_MV, #Nerissa_MV, #Salarino_MV, #Salerio_MV, #MUSICIANS_MV, #ATTENDANTS.PORTIA.Stephano_MV, #Jessica_MV, #OldGobbo_MV, #Messenger_MV, #SERVANTS.1_MV, #ATTENDANTS.PORTIA.Balthazar_MV, #Morocco_MV, #ATTENDANTS.BASSANIO.Leonardo_MV, #Arragon_MV",24,,,0.3804347826086957,3,0.7825383358471595,0.39920948616600793,3,0.7729216435738174,0.5087719298245614,3,0.8128532286427024,0.4368421052631579,3,0.8016849816849817,0.3675889328063241,4,0.7751531077618034,0.3715415019762846,3,0.7678408547973765
the-merry-wives-of-windsor,The Merry Wives of Windsor,Comedy,"#Shallow_2H4, #DoctorCaius_Wiv, #MasterPage_Wiv, #BOYS_Wiv, #Fenton_Wiv, #MistressQuickly_1H4, #Falstaff_1H4, #Pistol_2H4, #MasterFord_Wiv, #AnnePage_Wiv, #HughEvans_Wiv, #Simple_Wiv, #Robert_Wiv, #MistressPage_Wiv, #Slender_Wiv, #Bardolph_1H4, #Host_Wiv, #MistressFord_Wiv, #WilliamPage_Wiv, #Rugby_Wiv, #John_Wiv, #Robin_Wiv, #Nym_H5",23,,,0.7193675889328063,2,0.8667284933101328,0.6561264822134387,3,0.8546680410120981,0.6719367588932806,2,0.8585603613568347,0.6679841897233202,2,0.8568354044663103,0.7575757575757576,2,0.8615355791439382,0.6926406926406926,2,0.8472092571093416
the-taming-of-the-shrew,The Taming of the Shrew,Comedy,"#Bianca_Shr, #Lucentio_Shr, #SERVANTS.LORD.0.1_Shr, #Gremio_Shr, #SERVANTS.LORD_Shr, #Page_Shr, #Sly_Shr, #Katherine_Shr, #Messenger_Shr, #Biondello_Shr, #Widow_Shr, #SERVANTS.PETRUCHIO.Nicholas_Shr, #SERVANTS.PETRUCHIO.0.4_Shr, #HUNTSMEN.0.2_Shr, #Lord_Shr, #Baptista_Shr, #SERVANTS.LORD.0.3_Shr, #SERVANTS.PETRUCHIO.Peter_Shr, #Hortensio_Shr, #Petruchio_Shr, #SERVANTS.PETRUCHIO.Joseph_Shr, #Tranio_Shr, #Curtis_Shr, #SERVANTS.PETRUCHIO.Phillip_Shr, #Hostess_Shr, #PLAYERS.0.1_Shr, #SERVANTS.LORD.0.2_Shr, #SERVANTS.PETRUCHIO.Nathaniel_Shr, #Merchant_Shr, #Grumio_Shr, #HUNTSMEN.0.1_Shr, #Haberdasher_Shr, #PLAYERS.0.2_Shr, #Vincentio_Shr, #HUNTSMEN.0.3_Shr, #PLAYERS_Shr, #Tailor_Shr, #SERVANTS.BAPTISTA.1_Shr",38,,,0.3157894736842105,3,0.8661745681667609,0.5059288537549407,3,0.8937778334197771,0.47692307692307695,3,0.8774769419270698,0.5,2,0.8812983027202976,0.7573529411764706,2,0.890463458110517,0.45,3,0.8747319416050067
the-tempest,The Tempest,Comedy,"#SPIRITS.Iris_Tmp, #Ariel_Tmp, #Caliban_Tmp, #Antonio_Tmp, #Ferdinand_Tmp, #Prospero_Tmp, #SPIRITS.Ceres_Tmp, #Francisco_Tmp, #Sebastian_Tmp, #Boatswain_Tmp, #SAILORS_Tmp, #Miranda_Tmp, #Stephano_Tmp, #Adrian_Tmp, #Trinculo_Tmp, #SPIRITS.Juno_Tmp, #Gonzalo_Tmp, #Alonso_Tmp, #Shipmaster_Tmp",19,,,0.6666666666666666,3,0.8580778870252554,0.7573529411764706,2,0.882967032967033,0.6666666666666666,3,0.8580778870252554,0.6549707602339181,3,0.8589888181993445,0.75,2,0.8981227106227107,0.5087719298245614,3,0.8957393483709273
